YrCaught,YrTagged,Length,Weight,Site,AgeP
4,NA,61,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,59,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,61,NA,Site 3,0
4,NA,64,NA,Site 3,0
4,NA,58,NA,Site 3,0
4,NA,54,NA,Site 3,0
4,NA,58,NA,Site 3,0
4,NA,49,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,64,NA,Site 3,0
4,NA,57,NA,Site 3,0
4,NA,59,NA,Site 3,0
4,NA,56,NA,Site 3,0
4,NA,53,NA,Site 3,0
4,NA,51,NA,Site 3,0
4,NA,64,NA,Site 3,0
4,NA,47,NA,Site 3,0
4,NA,55,NA,Site 3,0
4,NA,58,NA,Site 3,0
4,NA,53,NA,Site 3,0
4,NA,62,NA,Site 3,0
4,NA,61,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,61,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,64,NA,Site 3,0
4,NA,61,NA,Site 3,0
4,NA,67,NA,Site 3,0
4,NA,61,NA,Site 3,0
4,NA,64,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,61,NA,Site 3,0
4,NA,53,NA,Site 3,0
4,NA,64,NA,Site 3,0
4,NA,57,NA,Site 3,0
4,NA,61,NA,Site 3,0
4,NA,63,NA,Site 3,0
4,NA,64,NA,Site 3,0
4,4,75,NA,Site 3,0
4,4,74,NA,Site 3,0
4,4,79,NA,Site 3,0
4,4,110,NA,Site 3,1
4,4,129,NA,Site 3,1
4,4,102,NA,Site 3,1
4,4,70,NA,Site 3,0
4,4,79,NA,Site 3,0
4,4,84,NA,Site 3,0
4,4,71,NA,Site 3,0
4,4,118,NA,Site 3,1
4,4,136,NA,Site 3,1
4,4,65,NA,Site 3,0
4,4,76,NA,Site 3,0
4,4,118,NA,Site 3,1
4,4,74,NA,Site 3,0
4,4,71,NA,Site 3,0
4,4,85,NA,Site 3,0
4,4,130,NA,Site 3,1
4,4,77,NA,Site 3,0
4,4,81,NA,Site 3,0
4,4,84,NA,Site 3,0
4,4,108,NA,Site 3,1
4,4,111,NA,Site 3,1
4,2,122,NA,Site 3,1
4,4,163,NA,Site 3,2
4,4,79,NA,Site 3,0
4,4,66,NA,Site 3,0
4,4,128,NA,Site 3,1
4,4,106,NA,Site 3,1
4,4,78,NA,Site 3,0
4,4,65,NA,Site 3,0
4,4,66,NA,Site 3,0
4,4,82,NA,Site 3,0
4,4,105,NA,Site 3,1
4,4,77,NA,Site 3,0
4,4,109,NA,Site 3,1
4,4,66,NA,Site 3,0
4,4,66,NA,Site 3,0
4,4,81,NA,Site 3,0
4,4,109,NA,Site 3,1
4,4,81,NA,Site 3,0
4,4,92,NA,Site 3,0
4,4,164,NA,Site 3,2
4,4,149,NA,Site 3,2
4,4,83,NA,Site 3,0
4,4,77,NA,Site 3,0
4,4,72,NA,Site 3,0
4,4,74,NA,Site 3,0
4,4,69,NA,Site 3,0
4,4,116,NA,Site 3,1
4,4,112,NA,Site 3,1
4,4,72,NA,Site 3,0
4,4,71,NA,Site 3,0
4,4,120,NA,Site 3,1
4,4,175,NA,Site 3,3
4,4,77,NA,Site 3,0
4,4,66,NA,Site 3,0
4,4,87,NA,Site 3,0
4,4,101,NA,Site 3,1
4,4,83,NA,Site 3,0
4,4,86,NA,Site 3,0
4,4,75,NA,Site 3,0
4,4,70,NA,Site 3,0
4,4,83,NA,Site 3,0
4,4,107,NA,Site 3,1
4,4,93,NA,Site 3,0
4,4,80,NA,Site 3,0
4,4,74,NA,Site 3,0
4,4,84,NA,Site 3,0
4,4,83,NA,Site 3,0
4,2,136,NA,Site 3,1
4,4,76,NA,Site 3,0
4,4,83,NA,Site 3,0
4,4,81,NA,Site 3,0
4,4,82,NA,Site 3,0
4,4,100,NA,Site 3,0
4,4,69,NA,Site 3,0
4,4,73,NA,Site 3,0
4,4,120,NA,Site 3,1
4,4,112,NA,Site 3,1
4,4,77,NA,Site 3,0
4,4,81,NA,Site 3,0
4,4,79,NA,Site 3,0
4,4,126,NA,Site 3,1
4,4,83,NA,Site 3,0
4,4,76,NA,Site 3,0
4,4,67,NA,Site 3,0
4,4,81,NA,Site 3,0
4,4,73,NA,Site 3,0
4,4,98,NA,Site 3,0
4,4,78,NA,Site 3,0
4,4,78,NA,Site 3,0
4,4,82,NA,Site 3,0
4,4,73,NA,Site 3,0
4,4,86,NA,Site 3,0
4,4,86,NA,Site 3,0
4,4,77,NA,Site 3,0
4,2,129,NA,Site 3,1
4,4,74,NA,Site 3,0
4,4,77,NA,Site 3,0
4,4,109,NA,Site 3,1
4,4,132,NA,Site 3,1
4,4,118,NA,Site 3,1
4,4,66,NA,Site 3,0
4,4,74,NA,Site 3,0
4,4,73,NA,Site 3,0
4,4,74,NA,Site 3,0
4,4,124,NA,Site 3,1
4,4,135,NA,Site 3,1
4,4,83,NA,Site 3,0
4,4,75,NA,Site 3,0
4,4,73,NA,Site 3,0
4,4,66,NA,Site 3,0
4,4,70,NA,Site 3,0
4,4,76,NA,Site 3,0
4,4,85,NA,Site 3,0
4,4,67,NA,Site 3,0
4,4,101,NA,Site 3,1
4,4,80,NA,Site 3,0
4,4,71,NA,Site 3,0
4,4,79,NA,Site 3,0
4,4,75,NA,Site 3,0
4,4,67,NA,Site 3,0
4,4,71,NA,Site 3,0
4,4,131,NA,Site 3,1
4,4,118,NA,Site 3,1
4,4,68,NA,Site 3,0
4,4,117,NA,Site 3,1
4,4,105,NA,Site 3,1
4,4,104,NA,Site 3,1
4,4,84,NA,Site 3,0
4,4,72,NA,Site 3,0
4,4,73,NA,Site 3,0
4,4,149,NA,Site 3,2
4,4,78,NA,Site 3,0
4,4,80,NA,Site 3,0
4,4,68,NA,Site 3,0
4,4,68,NA,Site 3,0
4,4,74,NA,Site 3,0
4,4,69,NA,Site 3,0
4,4,82,NA,Site 3,0
4,4,86,NA,Site 3,0
4,4,74,NA,Site 3,0
4,4,73,NA,Site 3,0
4,4,145,NA,Site 3,2
4,4,171,NA,Site 3,2
4,4,91,NA,Site 3,0
4,4,131,NA,Site 3,1
4,4,72,NA,Site 3,0
4,4,68,NA,Site 3,0
4,4,78,NA,Site 3,0
4,4,110,NA,Site 3,1
4,4,68,NA,Site 3,0
4,4,82,NA,Site 3,0
4,4,124,NA,Site 3,1
4,4,153,NA,Site 3,2
4,4,85,NA,Site 3,0
4,4,108,NA,Site 3,1
4,4,110,NA,Site 3,1
4,4,91,NA,Site 3,0
4,4,82,NA,Site 3,0
4,4,72,NA,Site 3,0
4,4,83,NA,Site 3,0
4,4,68,NA,Site 3,0
4,2,149,NA,Site 3,2
5,5,141,28.6,Site 1,2
5,5,80,5.2,Site 1,0
5,5,155,39.9,Site 1,2
5,5,141,30.5,Site 1,2
5,5,70,3.5,Site 1,0
5,5,85,6.6,Site 1,0
5,5,108,12.4,Site 1,1
5,5,68,3.2,Site 1,0
5,5,84,5.8,Site 1,0
5,5,82,5.7,Site 1,0
5,5,127,21.3,Site 1,1
5,5,74,3.7,Site 1,0
5,5,70,3.7,Site 1,0
5,4,127,20.7,Site 1,1
5,5,131,22.6,Site 1,1
5,5,171,54.1,Site 1,2
5,5,202,89.3,Site 1,3
5,5,121,19.7,Site 1,1
5,5,79,5,Site 1,0
5,5,75,4.1,Site 1,0
5,5,74,3.8,Site 1,0
5,4,144,32.7,Site 1,2
5,5,125,20.5,Site 1,1
5,5,70,3.7,Site 1,0
5,5,118,17.7,Site 1,1
5,5,70,3.5,Site 1,0
5,5,75,4.4,Site 1,0
5,5,70,3.7,Site 1,0
5,5,87,7,Site 1,0
5,5,128,22.2,Site 1,1
5,5,71,3.8,Site 1,0
5,5,125,20.4,Site 1,1
5,5,75,4.7,Site 1,0
5,5,73,4.2,Site 1,0
5,5,72,4,Site 1,0
5,5,74,3.9,Site 1,0
5,5,137,25.2,Site 1,2
5,5,162,49.8,Site 1,2
5,5,70,3.5,Site 1,0
5,5,68,3.5,Site 1,0
5,5,65,2.6,Site 1,0
5,5,128,18.7,Site 1,1
5,5,116,15.2,Site 1,1
5,5,65,3,Site 1,0
5,5,65,2.9,Site 1,0
5,5,86,6.7,Site 1,0
5,5,72,3.8,Site 1,0
5,5,157,37.4,Site 1,2
5,5,127,20.4,Site 1,1
5,5,200,90.5,Site 1,3
5,5,82,5.3,Site 1,0
5,5,85,6.5,Site 1,0
5,5,124,22,Site 1,1
5,5,68,3.2,Site 1,0
5,5,72,3.8,Site 1,0
5,5,106,12.1,Site 1,1
5,5,80,5.2,Site 1,0
5,5,68,3.2,Site 1,0
5,5,67,3.4,Site 1,0
5,5,85,6.4,Site 1,0
5,5,72,3.7,Site 1,0
5,5,129,22.8,Site 1,1
5,5,78,5.1,Site 1,0
5,5,71,4.4,Site 1,0
5,5,82,5.3,Site 1,0
5,5,65,2.7,Site 1,0
5,5,81,5.3,Site 1,0
5,5,82,5.3,Site 1,0
5,5,76,4.8,Site 1,0
5,5,74,3.9,Site 1,0
5,4,143,27.4,Site 1,2
5,5,88,6.6,Site 1,0
5,5,72,4.1,Site 1,0
5,5,68,3.3,Site 1,0
5,5,89,8,Site 1,0
5,5,72,3.5,Site 1,0
5,5,70,3.4,Site 1,0
5,5,74,3.7,Site 1,0
5,5,86,6.5,Site 1,0
5,5,86,6.4,Site 1,0
5,5,75,4.4,Site 1,0
5,5,66,3,Site 1,0
5,5,69,3.5,Site 1,0
5,5,86,6.8,Site 1,0
5,5,72,3.6,Site 1,0
5,5,67,2.9,Site 1,0
5,5,211,110.5,Site 1,3
5,5,136,26.1,Site 1,1
5,5,87,6.7,Site 1,0
5,5,82,5.4,Site 1,0
5,5,165,47.4,Site 1,2
5,5,79,5,Site 1,0
5,5,69,3.3,Site 1,0
5,5,66,3.3,Site 1,0
5,5,88,6.9,Site 1,0
5,5,79,5.2,Site 1,0
5,5,79,4.8,Site 1,0
5,5,74,4.2,Site 1,0
5,5,66,3.2,Site 1,0
5,5,68,3.4,Site 1,0
5,5,80,5.3,Site 1,0
5,5,68,2.9,Site 1,0
5,5,66,2.8,Site 1,0
5,5,66,2.9,Site 1,0
5,5,66,2.9,Site 1,0
5,5,78,5,Site 1,0
5,5,74,4,Site 1,0
5,5,71,3.7,Site 1,0
5,5,75,4.5,Site 1,0
5,5,139,25.4,Site 1,2
5,5,84,6.1,Site 1,0
5,5,80,5.9,Site 1,0
5,5,71,3.4,Site 1,0
5,5,83,5.8,Site 1,0
5,5,70,3.6,Site 1,0
5,5,65,2.6,Site 1,0
5,5,80,4.9,Site 1,0
5,5,85,5.9,Site 1,0
5,5,78,4.8,Site 1,0
5,5,80,5,Site 1,0
5,5,81,5.6,Site 1,0
5,5,137,26.7,Site 1,2
5,5,154,40.4,Site 1,2
5,5,141,29.4,Site 1,2
5,5,84,5.8,Site 1,0
5,NA,56,1.5,Site 1,0
5,NA,58,2.1,Site 1,0
5,NA,58,1.9,Site 1,0
5,NA,61,2.2,Site 1,0
5,NA,64,2.6,Site 1,0
5,NA,57,2,Site 1,0
5,NA,60,2.5,Site 1,0
5,NA,64,2.7,Site 1,0
5,NA,62,2.4,Site 1,0
5,NA,72,NA,Site 1,0
5,NA,49,1,Site 1,0
5,NA,58,2,Site 1,0
5,NA,61,2.3,Site 1,0
5,NA,60,2.1,Site 1,0
5,NA,59,1.9,Site 1,0
5,NA,55,1.5,Site 1,0
5,NA,52,0.9,Site 1,0
5,NA,54,1.8,Site 1,0
5,NA,67,3.3,Site 1,0
5,NA,83,5.8,Site 1,0
5,NA,56,1.7,Site 1,0
5,NA,63,2.5,Site 1,0
5,NA,57,1.7,Site 1,0
5,NA,59,2,Site 1,0
5,NA,75,4.5,Site 1,0
5,NA,64,2.8,Site 1,0
5,NA,61,2.4,Site 1,0
5,NA,59,2.2,Site 1,0
5,5,75,4.6,Site 2,0
5,5,103,11.2,Site 2,1
5,5,82,5.5,Site 2,0
5,5,74,4.2,Site 2,0
5,5,127,21.1,Site 2,1
5,5,78,4.5,Site 2,0
5,5,72,3.9,Site 2,0
5,5,65,2.9,Site 2,0
5,5,68,3.6,Site 2,0
5,5,73,3.7,Site 2,0
5,5,66,3.2,Site 2,0
5,5,68,3.4,Site 2,0
5,5,81,5.5,Site 2,0
5,5,81,5.3,Site 2,0
5,5,67,3.1,Site 2,0
5,5,81,5.7,Site 2,0
5,5,74,3.8,Site 2,0
5,5,70,3.3,Site 2,0
5,5,66,3.1,Site 2,0
5,5,71,3.9,Site 2,0
5,5,82,5.3,Site 2,0
5,5,82,5.4,Site 2,0
5,5,123,16.9,Site 2,1
5,5,81,5.2,Site 2,0
5,5,71,3.6,Site 2,0
5,5,73,4,Site 2,0
5,5,71,3.8,Site 2,0
5,5,74,3.9,Site 2,0
5,5,72,4.1,Site 2,0
5,5,80,4.8,Site 2,0
5,5,65,2.9,Site 2,0
5,5,107,12,Site 2,1
5,5,159,42.6,Site 2,2
5,5,109,15.1,Site 2,1
5,5,83,6.4,Site 2,0
5,5,71,4.3,Site 2,0
5,5,92,8.2,Site 2,0
5,5,65,2.8,Site 2,0
5,5,68,3.4,Site 2,0
5,5,77,5.1,Site 2,0
5,5,75,3.8,Site 2,0
5,5,78,5.6,Site 2,0
5,5,75,4.4,Site 2,0
5,5,69,3.3,Site 2,0
5,5,111,12.7,Site 2,1
5,5,73,3.9,Site 2,0
5,5,70,3.9,Site 2,0
5,5,72,4.1,Site 2,0
5,5,73,4.3,Site 2,0
5,5,86,6.6,Site 2,0
5,5,129,20.1,Site 2,1
5,5,80,6.1,Site 2,0
5,5,77,4.9,Site 2,0
5,5,102,11.1,Site 2,1
5,5,88,6.8,Site 2,0
5,5,68,3.5,Site 2,0
5,5,73,3.6,Site 2,0
5,5,65,3.1,Site 2,0
5,5,68,3.4,Site 2,0
5,5,76,4.6,Site 2,0
5,5,74,4.9,Site 2,0
5,5,80,5.8,Site 2,0
5,5,70,3.9,Site 2,0
5,5,91,8.3,Site 2,0
5,5,74,3.7,Site 2,0
5,5,76,4.6,Site 2,0
5,5,117,17.6,Site 2,1
5,5,104,10.1,Site 2,1
5,5,78,5.4,Site 2,0
5,5,69,3.3,Site 2,0
5,5,72,4,Site 2,0
5,5,95,8.3,Site 2,0
5,5,81,5.3,Site 2,0
5,5,72,4.3,Site 2,0
5,5,74,4.2,Site 2,0
5,5,78,4.9,Site 2,0
5,5,83,5.8,Site 2,0
5,5,109,13.3,Site 2,1
5,5,82,5.7,Site 2,0
5,5,85,6.6,Site 2,0
5,5,80,4.8,Site 2,0
5,5,126,19.4,Site 2,1
5,5,85,6.3,Site 2,0
5,5,80,5.5,Site 2,0
5,5,76,4.3,Site 2,0
5,5,83,6.3,Site 2,0
5,5,95,8.4,Site 2,0
5,5,68,3.3,Site 2,0
5,5,111,15.3,Site 2,1
5,5,69,3.5,Site 2,0
5,5,75,4.2,Site 2,0
5,5,72,3.6,Site 2,0
5,5,66,3.4,Site 2,0
5,5,88,5,Site 2,0
5,5,122,19.2,Site 2,1
5,5,71,3.3,Site 2,0
5,5,71,3.5,Site 2,0
5,5,109,13.2,Site 2,1
5,5,96,10.8,Site 2,0
5,5,95,9,Site 2,0
5,5,75,4.6,Site 2,0
5,5,80,5,Site 2,0
5,5,80,5.2,Site 2,0
5,5,74,4.2,Site 2,0
5,5,110,14.3,Site 2,1
5,5,103,11.5,Site 2,1
5,5,70,3.6,Site 2,0
5,5,112,14.9,Site 2,1
5,5,131,22.4,Site 2,1
5,5,75,4.3,Site 2,0
5,5,150,35.8,Site 2,2
5,NA,64,2.6,Site 2,0
5,NA,56,1.9,Site 2,0
5,NA,64,2.5,Site 2,0
5,NA,64,2.6,Site 2,0
5,NA,61,2.5,Site 2,0
5,NA,64,2.6,Site 2,0
5,NA,74,4.3,Site 2,0
5,NA,56,1.8,Site 2,0
5,NA,56,1.7,Site 2,0
5,NA,61,2.3,Site 2,0
5,NA,59,1.9,Site 2,0
5,NA,59,1.1,Site 2,0
5,NA,44,0.8,Site 2,0
5,NA,61,2.5,Site 2,0
5,NA,56,1.8,Site 2,0
5,NA,79,4.6,Site 2,0
5,NA,68,3.3,Site 2,0
5,NA,63,2.4,Site 2,0
5,NA,79,4.8,Site 2,0
5,NA,51,0.9,Site 2,0
5,NA,63,4,Site 2,0
5,NA,60,2.2,Site 2,0
5,NA,64,3,Site 2,0
5,NA,64,2.7,Site 2,0
5,NA,60,2.2,Site 2,0
5,NA,62,2.4,Site 2,0
5,NA,61,2.2,Site 2,0
5,NA,51,1.2,Site 2,0
5,NA,56,1.7,Site 2,0
5,NA,53,1.5,Site 2,0
5,NA,60,2.4,Site 2,0
5,NA,60,2.2,Site 2,0
5,NA,60,2.5,Site 2,0
5,NA,62,2.5,Site 2,0
5,NA,59,1.9,Site 2,0
5,NA,51,1.3,Site 2,0
5,NA,58,2.5,Site 2,0
5,NA,56,2.1,Site 2,0
5,5,68,3.1,Site 3,0
5,5,102,11.5,Site 3,1
5,5,120,17.8,Site 3,1
5,5,78,4.7,Site 3,0
5,5,70,3.9,Site 3,0
5,5,67,3.1,Site 3,0
5,5,70,3.6,Site 3,0
5,5,77,4.9,Site 3,0
5,5,78,5.4,Site 3,0
5,5,111,14.2,Site 3,1
5,5,80,5.7,Site 3,0
5,5,73,4.1,Site 3,0
5,5,67,3.2,Site 3,0
5,5,102,11.6,Site 3,1
5,5,90,8.7,Site 3,0
5,5,75,4.3,Site 3,0
5,5,69,3.8,Site 3,0
5,5,77,4.8,Site 3,0
5,5,68,3.3,Site 3,0
5,5,109,15.6,Site 3,1
5,5,71,3.8,Site 3,0
5,5,148,34.2,Site 3,2
5,5,129,23.3,Site 3,1
5,5,139,29.2,Site 3,2
5,5,77,5,Site 3,0
5,5,86,6.8,Site 3,0
5,5,107,12.6,Site 3,1
5,5,79,4.9,Site 3,0
5,5,110,14.1,Site 3,1
5,5,75,4.4,Site 3,0
5,5,91,8.3,Site 3,0
5,5,128,20.1,Site 3,1
5,5,79,5.1,Site 3,0
5,5,86,6.5,Site 3,0
5,5,109,12.5,Site 3,1
5,5,115,15.9,Site 3,1
5,5,71,3.9,Site 3,0
5,5,67,3.4,Site 3,0
5,5,109,13.3,Site 3,1
5,5,67,1.2,Site 3,0
5,5,76,4.4,Site 3,0
5,5,111,14.4,Site 3,1
5,5,92,9.8,Site 3,0
5,5,76,4.8,Site 3,0
5,5,70,3.6,Site 3,0
5,5,81,6.2,Site 3,0
5,5,65,3.1,Site 3,0
5,5,79,5.2,Site 3,0
5,5,81,6,Site 3,0
5,5,118,18.2,Site 3,1
5,5,74,4.6,Site 3,0
5,5,123,19.1,Site 3,1
5,5,68,3.3,Site 3,0
5,5,68,3.3,Site 3,0
5,5,71,3.7,Site 3,0
5,5,80,5.6,Site 3,0
5,5,78,5.1,Site 3,0
5,5,70,3.7,Site 3,0
5,5,68,3.1,Site 3,0
5,5,113,14.4,Site 3,1
5,5,134,25.8,Site 3,1
5,5,100,11.7,Site 3,0
5,5,125,20.5,Site 3,1
5,5,120,16.7,Site 3,1
5,5,93,9.1,Site 3,0
5,5,66,3,Site 3,0
5,5,100,11,Site 3,0
5,5,109,13.8,Site 3,1
5,5,122,19.1,Site 3,1
5,5,65,2.7,Site 3,0
5,5,105,13.2,Site 3,1
5,5,76,4.6,Site 3,0
5,5,69,3.5,Site 3,0
5,5,70,3.4,Site 3,0
5,5,97,9.6,Site 3,0
5,5,72,4,Site 3,0
5,5,79,4.9,Site 3,0
5,5,97,10.5,Site 3,0
5,5,86,6.8,Site 3,0
5,5,83,5.8,Site 3,0
5,5,77,4.6,Site 3,0
5,5,68,3.2,Site 3,0
5,5,75,4.1,Site 3,0
5,5,69,3.4,Site 3,0
5,5,69,3.3,Site 3,0
5,5,94,8.5,Site 3,0
5,5,102,11.3,Site 3,1
5,5,136,26,Site 3,1
5,5,114,14,Site 3,1
5,5,140,31.3,Site 3,2
5,5,67,2.7,Site 3,0
5,5,75,4.4,Site 3,0
5,5,93,8.5,Site 3,0
5,5,100,11.1,Site 3,0
5,5,71,3.6,Site 3,0
5,5,94,9,Site 3,0
5,5,113,15.5,Site 3,1
5,5,112,14.6,Site 3,1
5,5,82,6,Site 3,0
5,5,94,9.1,Site 3,0
5,5,127,21,Site 3,1
5,5,84,6.2,Site 3,0
5,5,78,4.7,Site 3,0
5,4,117,15.4,Site 3,1
5,5,113,14.3,Site 3,1
5,5,69,3.4,Site 3,0
5,5,65,2.9,Site 3,0
5,5,98,7.4,Site 3,0
5,5,154,38.1,Site 3,2
5,5,67,3.1,Site 3,0
5,5,68,3.1,Site 3,0
5,5,65,3,Site 3,0
5,5,69,3.3,Site 3,0
5,5,68,3.2,Site 3,0
5,5,65,2.7,Site 3,0
5,5,65,2.8,Site 3,0
5,5,66,2.6,Site 3,0
5,NA,54,1.3,Site 3,0
5,NA,45,0.9,Site 3,0
5,NA,58,2.2,Site 3,0
5,NA,61,2.5,Site 3,0
5,NA,57,2.5,Site 3,0
5,NA,53,1.5,Site 3,0
5,NA,57,1.9,Site 3,0
5,NA,41,0.6,Site 3,0
5,NA,57,1.6,Site 3,0
5,NA,60,1.9,Site 3,0
5,NA,61,2.2,Site 3,0
5,NA,62,2.4,Site 3,0
5,NA,63,1.9,Site 3,0
5,NA,57,2.1,Site 3,0
5,NA,58,2.7,Site 3,0
5,NA,47,1.4,Site 3,0
5,NA,60,2.6,Site 3,0
5,NA,48,0.9,Site 3,0
5,NA,50,1.5,Site 3,0
5,NA,42,0.6,Site 3,0
5,NA,53,1.5,Site 3,0
5,NA,50,1,Site 3,0
5,NA,49,1.1,Site 3,0
5,NA,55,1.5,Site 3,0
5,NA,56,1.8,Site 3,0
5,NA,50,1.7,Site 3,0
5,NA,55,1.6,Site 3,0
5,NA,59,1.9,Site 3,0
5,NA,60,2.2,Site 3,0
5,NA,55,1.5,Site 3,0
5,NA,78,NA,Site 3,0
5,NA,58,2,Site 3,0
5,NA,54,1.5,Site 3,0
5,NA,52,1.6,Site 3,0
5,NA,58,2.1,Site 3,0
5,NA,56,1.8,Site 3,0
5,NA,58,1.9,Site 3,0
5,NA,50,1.2,Site 3,0
5,NA,61,2.4,Site 3,0
5,NA,62,2.2,Site 3,0
5,NA,61,2.1,Site 3,0
5,NA,49,1,Site 3,0
5,NA,58,2.1,Site 3,0
5,NA,57,1.9,Site 3,0
5,NA,53,1.5,Site 3,0
5,NA,58,2.1,Site 3,0
5,NA,53,1.6,Site 3,0
5,NA,60,2,Site 3,0
5,NA,63,2.5,Site 3,0
5,NA,63,2.6,Site 3,0
5,NA,56,2,Site 3,0
5,NA,63,2.8,Site 3,0
5,NA,55,1.6,Site 3,0
5,NA,53,1.9,Site 3,0
5,NA,63,2.2,Site 3,0
5,NA,62,2.4,Site 3,0
5,NA,63,2.6,Site 3,0
5,NA,57,1.7,Site 3,0
5,NA,58,1.8,Site 3,0
5,NA,55,2.1,Site 3,0
5,NA,50,1.7,Site 3,0
5,NA,57,1.9,Site 3,0
5,NA,53,1.7,Site 3,0
5,NA,53,1.6,Site 3,0
5,NA,53,1.6,Site 3,0
5,NA,64,2.6,Site 3,0
5,NA,64,3.1,Site 3,0
5,NA,68,3,Site 3,0
5,NA,52,1.5,Site 3,0
5,NA,60,2.1,Site 3,0
5,NA,58,2,Site 3,0
5,NA,50,1.5,Site 3,0
5,NA,56,1.5,Site 3,0
5,NA,50,1.2,Site 3,0
5,NA,60,2.2,Site 3,0
5,NA,51,1.2,Site 3,0
5,NA,48,NA,Site 3,0
6,NA,50,1.46,Site 2,0
6,NA,62,2.72,Site 2,0
6,NA,63,3.27,Site 2,0
6,NA,50,1.48,Site 2,0
6,NA,62,2.82,Site 2,0
6,NA,62,2.74,Site 2,0
6,NA,64,3.2,Site 2,0
6,NA,61,3.01,Site 2,0
6,NA,63,2.98,Site 2,0
6,NA,57,2.05,Site 2,0
6,NA,61,2.58,Site 2,0
6,NA,56,2.25,Site 2,0
6,NA,65,3.52,Site 2,0
6,NA,63,2.67,Site 2,0
6,NA,62,2.75,Site 2,0
6,NA,43,1.19,Site 2,0
6,NA,59,2.64,Site 2,0
6,NA,56,2,Site 2,0
6,NA,63,2.93,Site 2,0
6,NA,53,1.78,Site 2,0
6,NA,61,2.49,Site 2,0
6,NA,43,0.97,Site 2,0
6,NA,64,3.18,Site 2,0
6,NA,54,1.55,Site 2,0
6,NA,60,2.38,Site 2,0
6,NA,48,1.3,Site 2,0
6,NA,61,2.32,Site 2,0
6,NA,56,1.89,Site 2,0
6,NA,63,3.18,Site 2,0
6,NA,58,2.33,Site 2,0
6,NA,53,1.81,Site 2,0
6,NA,55,2.2,Site 2,0
6,NA,54,1.99,Site 2,0
6,NA,55,2.37,Site 2,0
6,NA,61,2.69,Site 2,0
6,NA,56,1.98,Site 2,0
6,NA,64,3.3,Site 2,0
6,NA,63,3.15,Site 2,0
6,NA,64,3.16,Site 2,0
6,NA,62,2.66,Site 2,0
6,NA,64,3.01,Site 2,0
6,NA,62,2.82,Site 2,0
6,NA,58,2.36,Site 2,0
6,NA,61,2.44,Site 2,0
6,NA,64,2.86,Site 2,0
6,NA,54,2.26,Site 2,0
6,NA,61,2.62,Site 2,0
6,NA,59,2.26,Site 2,0
6,NA,63,2.66,Site 2,0
6,NA,48,1.38,Site 2,0
6,NA,46,1.26,Site 2,0
6,NA,63,3.61,Site 2,0
6,NA,56,1.96,Site 2,0
6,NA,60,2.96,Site 2,0
6,NA,63,2.97,Site 2,0
6,NA,100,10.79,Site 2,0
6,NA,61,3.08,Site 2,0
6,NA,64,2.84,Site 2,0
6,NA,64,3.07,Site 2,0
6,NA,64,3.01,Site 2,0
6,6,105,12.13,Site 2,1
6,6,76,4.85,Site 2,0
6,6,68,3.54,Site 2,0
6,6,76,4.93,Site 2,0
6,6,84,6.91,Site 2,0
6,6,73,4.5,Site 2,0
6,6,80,5.57,Site 2,0
6,6,73,4.57,Site 2,0
6,6,69,3.67,Site 2,0
6,6,68,3.28,Site 2,0
6,6,74,4.46,Site 2,0
6,6,68,3.57,Site 2,0
6,6,73,4.55,Site 2,0
6,6,73,4.28,Site 2,0
6,6,82,6.52,Site 2,0
6,6,65,3.12,Site 2,0
6,6,77,5.04,Site 2,0
6,6,76,4.52,Site 2,0
6,6,83,6.49,Site 2,0
6,6,88,7.87,Site 2,0
6,6,100,10.92,Site 2,0
6,6,132,29.87,Site 2,1
6,6,71,3.8,Site 2,0
6,6,74,5.07,Site 2,0
6,6,88,7.79,Site 2,0
6,6,119,19.01,Site 2,1
6,6,97,11.44,Site 2,0
6,6,82,6.25,Site 2,0
6,6,70,3.95,Site 2,0
6,6,78,5.12,Site 2,0
6,6,83,6.53,Site 2,0
6,6,65,2.9,Site 2,0
6,6,94,9.7,Site 2,0
6,6,68,3.51,Site 2,0
6,6,100,11.17,Site 2,0
6,6,90,7.92,Site 2,0
6,6,69,3.74,Site 2,0
6,6,80,5.61,Site 2,0
6,6,72,4.51,Site 2,0
6,6,107,13.65,Site 2,1
6,6,71,3.95,Site 2,0
6,6,139,28.02,Site 2,2
6,6,126,20.93,Site 2,1
6,6,71,4.02,Site 2,0
6,6,79,5.86,Site 2,0
6,6,100,10.68,Site 2,0
6,6,110,15.22,Site 2,1
6,6,88,7.73,Site 2,0
6,6,76,5,Site 2,0
6,6,95,9.22,Site 2,0
6,6,124,19.35,Site 2,1
6,6,80,7.42,Site 2,0
6,6,80,5.58,Site 2,0
6,6,85,6.98,Site 2,0
6,6,69,4.08,Site 2,0
6,6,73,4.13,Site 2,0
6,6,81,7.33,Site 2,0
6,6,90,7.68,Site 2,0
6,6,117,17.74,Site 2,1
6,6,82,6.02,Site 2,0
6,6,70,3.96,Site 2,0
